"SAMPLE"	"GENE"	"SEQ_COUNT"	"SEQ_FREQ"
"HC_36_BB"	"V3-53_J3*02"	82	0.00316394644441872
"HC_36_BB"	"V4-34_J6*02"	82	0.00316394644441872
"HC_38_BB"	"V1-18_J6*02"	82	0.00622816345131399
"BC_10"	"V3-11_J3*02"	81	0.00206474636757583
"BC_10"	"V3-7_J5*02"	81	0.00206474636757583
"BC_11"	"V1-8_J3*02"	81	0.00155940165181064
"BC_13"	"V3-13_J3*02"	81	0.00117777066914822
"BC_13"	"V4-31_J2*01"	81	0.00117777066914822
"BC_17"	"V6-1_J6*03"	81	0.00192444761225944
"Biotech_045"	"V2-5_J6*02"	81	0.00238656452563347
"Biotech_065"	"V1-46_J6*03"	81	0.00180148121789027
"Biotech_065"	"V4-38-2_J3*02"	81	0.00180148121789027
"Biotech_072"	"V1-69_J5*02"	81	0.0113668257086725
"Biotech_075"	"V4-39_J5*02"	81	0.010847730012053
"Biotech_081"	"V3-48_J5*02"	81	0.00257151020667323
"Biotech_083"	"V4-31_J3*02"	81	0.0038135593220339
"Biotech_086"	"V3-7_J5*02"	81	0.00189261180428992
"Biotech_087"	"V3-11_J5*02"	81	0.00230296827021494
"Biotech_092"	"V3-30_J3*02"	81	0.00176628360845199
"Biotech_093"	"V3-21_J6*02"	81	0.0174493752692805
"Biotech_093"	"V3-9_J4*02"	81	0.0174493752692805
"Biotech_096"	"V6-1_J4*02"	81	0.00273713378163755
"Biotech_100"	"V4-4_J5*02"	81	0.00271384058699367
"Biotech_100"	"V4-59_J2*01"	81	0.00271384058699367
"Biotech_101"	"V4-39_J4*02"	81	0.011968085106383
"Biotech_105"	"V1-3_J4*02"	81	0.00492910606706018
"Biotech_107"	"V3-11_J5*02"	81	0.00197720116191081
"Biotech_111"	"V1-18_J6*03"	81	0.00237829584825885
"Biotech_115"	"V1-18_J5*02"	81	0.00557275541795666
"Biotech_120"	"V1-2_J4*02"	81	0.0107341637953883
"Biotech_129"	"V3-13_J6*02"	81	0.00261222910216718
"Biotech_132"	"V3-9_J6*02"	81	0.0108303249097473
"CD0497"	"V3-21_J4*02,J5*02"	81	0.00194272557202475
"CD1076"	"V4-61_J4*02"	81	0.00210685116787182
"CD1086"	"V5-51_J6*03"	81	0.00191738667297905
"CD1120"	"V4-30-2_J5*02"	81	0.0024587178241865
"CD1120"	"V4-4_J3*02"	81	0.0024587178241865
"CD1125"	"V1-69_J2*01"	81	0.00205286767873888
"CD1127"	"V3-48_J5*02"	81	0.00208639208716483
"CD1187"	"V1-46_J4*02"	81	0.00914014895057549
"CD1187"	"V1-69_J3*02"	81	0.00914014895057549
"CD1205"	"V1-69_J4*02,J5*02"	81	0.00133228066712721
"CD1208"	"V3-48_J5*02"	81	0.00172340425531915
"CD1211"	"V3-21_J4*02,J5*02"	81	0.00204395770773928
"CD1211"	"V3-7_J6*02"	81	0.00204395770773928
"CD1211"	"V5-10-1_J6*02"	81	0.00204395770773928
"CD1212"	"V4-30-2_J4*02"	81	0.00208978328173375
"CD1362_HC"	"V3-11_J6*02"	81	0.00183419759516315
"CD1362_HC"	"V4-30-2_J4*02"	81	0.00183419759516315
"CD1363_HC"	"V5-51_J3*02"	81	0.00288174185285328
"CD1368"	"V4-30-2_J4*02"	81	0.00190498588899341
"HC_10_BB"	"V3-15_J5*02"	81	0.00148623853211009
"HC_11_BB"	"V1-3_J6*02"	81	0.00199718914120867
"HC_12_BB"	"V4-4_J6*02"	81	0.00398896877770117
"HC_21_BB"	"V3-30_J4*02,J5*02"	81	0.00134997750037499
"HC_22_BB"	"V4-38-2_J6*02"	81	0.00244831338411317
"HC_23_BB"	"V3-15_J5*02"	81	0.00153846153846154
"HC_36_BB"	"V3-15_J3*02"	81	0.00312536173168191
"HC_38_BB"	"V3-21_J3*02"	81	0.00615221023849309
"HC_38_BB"	"V4-39_J6*03"	81	0.00615221023849309
"BC_11"	"V4-34_J4*02,J5*02"	80	0.00154014977956606
"BC_16"	"V3-33_J2*01"	80	0.0015491566778335
"BC_16"	"V4-30-4_J5*02"	80	0.0015491566778335
"Biotech_045"	"V3-23_J1*01"	80	0.00235710076605775
"Biotech_050"	"V1-2_J4*02"	80	0.00205186078124599
"Biotech_067"	"V3-49_J6*02"	80	0.00220854153438423
"Biotech_078"	"V3-73_J4*02"	80	0.0044404973357016
"Biotech_080"	"V4-39_J6*02"	80	0.00630318310746927
"Biotech_091"	"V3-33_J3*02"	80	0.0059263649159197
"Biotech_092"	"V3-43_J4*02"	80	0.00174447763797728
"Biotech_094"	"V2-5_J3*02"	80	0.00258824290659678
"Biotech_096"	"V3-30-3_J3*02"	80	0.0027033420065556
"Biotech_107"	"V3-15_J5*02"	80	0.00195279127102302
"Biotech_108"	"V4-61_J4*02"	80	0.00187608461141597
"Biotech_111"	"V3-30_J5*02"	80	0.00234893417111985
"Biotech_111"	"V4-4_J6*02"	80	0.00234893417111985
"Biotech_115"	"V3-30_J3*02"	80	0.00550395596835225
"CD0497"	"V4-59_J2*01"	80	0.00191874130570346
"CD1071"	"V3-9_J2*01"	80	0.00192877980567543
"CD1081"	"V3-11_J6*03"	80	0.00262570565839569
"CD1086"	"V1-46_J6*03"	80	0.0018937152325719
"CD1086"	"V3-48_J5*02"	80	0.0018937152325719
"CD1096"	"V3-23_J6*03"	80	0.00895555804321057
"CD1113"	"V5-51_J2*01"	80	0.00131557309653018
"CD1120"	"V1-46_J3*02"	80	0.00242836328314716
"CD1127"	"V3-43_J4*02"	80	0.00206063416016279
"CD1129"	"V2-26_J5*02"	80	0.00199352105656616
"CD1169"	"V1-46_J3*02"	80	0.00130763824188038
"CD1169"	"V3-49_J3*02"	80	0.00130763824188038
"CD1187"	"V3-33_J4*02"	80	0.00902730760550666
"CD1202"	"V3-73_J4*02"	80	0.00167830994188852
"CD1205"	"V1-58_J4*02"	80	0.0013158327576565
"CD1208"	"V5-51_J2*01"	80	0.00170212765957447
"CD1363_HC"	"V3-9_J5*02"	80	0.00284616479294151
"CD1368"	"V4-38-2_J3*02"	80	0.00188146754468485
"HC_09_BB"	"V2-70_J4*02"	80	0.00295814228664399
"HC_11_BB"	"V4-30-4_J5*02"	80	0.00197253248514436
"HC_12_BB"	"V3-48_J3*02"	80	0.0039397222495814
"HC_20_BB"	"V3-9_J2*01"	80	0.00169836956521739
"HC_22_BB"	"V2-26_J4*02"	80	0.00241808729295128
"HC_22_BB"	"V4-34_J4*02,J5*02"	80	0.00241808729295128
"HC_22_BB"	"V6-1_J4*02"	80	0.00241808729295128
"HC_23_BB"	"V3-66_J3*02"	80	0.00151946818613485
"HC_30_BB"	"V1-46_J3*02"	80	0.00675561560547205
"HC_37_BB"	"V3-30_J6*02"	80	0.0311284046692607
"BC_10"	"V3-23_J1*01"	79	0.00201376497578384
"BC_10"	"V3-53_J3*02"	79	0.00201376497578384
"BC_11"	"V4-59_J2*01"	79	0.00152089790732149
"BC_12"	"V3-30-3_J5*02"	79	0.00196405041891455
"BC_12"	"V3-73_J4*02"	79	0.00196405041891455
"BC_13"	"V3-64_J5*02"	79	0.00114868991188531
"BC_14"	"V3-48_J5*02"	79	0.00140501894107813
"BC_16"	"V5-10-1_J3*02"	79	0.00152979221936059
"BC_17"	"V3-49_J6*03"	79	0.00187693038726538
"Biotech_064"	"V3-23_J4*02,J5*02"	79	0.00230226729614735
"Biotech_065"	"V2-5_J3*02"	79	0.00175700020016458
"Biotech_065"	"V3-21_J4*02,J5*02"	79	0.00175700020016458
"Biotech_075"	"V3-30-3_J3*02"	79	0.0105798848265702
"Biotech_075"	"V4-34_J6*02"	79	0.0105798848265702
"Biotech_078"	"V3-9_J5*02"	79	0.00438499111900533
"Biotech_078"	"V4-31_J6*02"	79	0.00438499111900533
"Biotech_079"	"V1-69_J3*02"	79	0.0118263473053892
"Biotech_081"	"V4-4_J3*02"	79	0.00250801612749611
"Biotech_085"	"V3-9_J4*02"	79	0.0271105010295127
"Biotech_086"	"V3-7_J6*03"	79	0.00184588064862844
"Biotech_090"	"V4-38-2_J5*02"	79	0.00229431069032614
"Biotech_091"	"V1-3_J6*02"	79	0.0058522853544707
"Biotech_092"	"V1-24_J3*02"	79	0.00172267166750256
"Biotech_097"	"V5-10-1_J5*02"	79	0.00189389398988325
"Biotech_100"	"V3-7_J3*02"	79	0.00264683217743827
"Biotech_105"	"V4-4_J6*02"	79	0.00480739974441672
"Biotech_107"	"V1-3_J3*02"	79	0.00192838138013523
"Biotech_107"	"V3-7_J6*02"	79	0.00192838138013523
"Biotech_107"	"V4-31_J6*02"	79	0.00192838138013523
"Biotech_111"	"V3-66_J6*03"	79	0.00231957249398086
"Biotech_129"	"V3-49_J6*02"	79	0.00254772961816305
"CD0497"	"V3-9_J5*02"	79	0.00189475703938217
"CD0838"	"V3-21_J6*03"	79	0.00672111621575634
"CD0838"	"V4-30-4_J4*02"	79	0.00672111621575634
"CD1076"	"V1-69_J2*01"	79	0.00205483015138116
"CD1081"	"V5-10-1_J5*02"	79	0.00259288433766575
"CD1096"	"V3-49_J4*02"	79	0.00884361356767044
"CD1096"	"V5-51_J3*02"	79	0.00884361356767044
"CD1113"	"V4-30-2_J3*02"	79	0.00129912843282355
"CD1115"	"V3-30-3_J5*02"	79	0.00232093542511311
"CD1115"	"V4-39_J2*01"	79	0.00232093542511311
"CD1120"	"V3-23_J1*01"	79	0.00239800874210782
"CD1125"	"V2-5_J3*02"	79	0.00200217958790582
"CD1127"	"V1-18_J3*02"	79	0.00203487623316076
"CD1127"	"V3-30-3_J5*02"	79	0.00203487623316076
"CD1149"	"V1-2_J6*03"	79	0.00478700842271102
"CD1169"	"V1-69_J2*01"	79	0.00129129276385688
"CD1187"	"V4-59_J4*02"	79	0.00891446626043783
"CD1202"	"V3-21_J4*02,J5*02"	79	0.00165733106761491
"CD1208"	"V1-24_J6*02"	79	0.00168085106382979
"CD1208"	"V3-11_J5*02"	79	0.00168085106382979
"CD1211"	"V2-26_J3*02"	79	0.00199348961619016
"CD1212"	"V3-43_J4*02"	79	0.00203818369453044
"CD1212"	"V3-66_J3*02"	79	0.00203818369453044
"CD1268"	"V1-8_J4*02"	79	0.00361556064073227
"CD1268"	"V7-4-1_J4*02"	79	0.00361556064073227
"CD1362_HC"	"V7-4-1_J6*03"	79	0.00178890876565295
"HC_09_BB"	"V3-21_J5*02"	79	0.00292116550806094
"HC_09_BB"	"V3-30-3_J5*02"	79	0.00292116550806094
"HC_09_BB"	"V4-4_J3*02"	79	0.00292116550806094
"HC_10_BB"	"V3-66_J3*02"	79	0.00144954128440367
"HC_11_BB"	"V4-30-2_J3*02"	79	0.00194787582908006
"HC_21_BB"	"V2-26_J5*02"	79	0.00131664472258796
"HC_21_BB"	"V3-74_J3*02"	79	0.00131664472258796
"HC_23_BB"	"V4-30-2_J3*02"	79	0.00150047483380817
"HC_30_BB"	"V1-3_J4*02"	79	0.00667117041040365
"HC_31_BB"	"V3-23_J2*01"	79	0.00251544290899828
"HC_36_BB"	"V1-18_J6*03"	79	0.00304819230620828
"HC_38_BB"	"V1-2_J6*02"	79	0.00600030381285128
"HC_38_BB"	"V3-33_J5*02"	79	0.00600030381285128
"BC_10"	"V4-4_J3*02"	78	0.00198827427988784
"BC_11"	"V4-34_J1*01"	78	0.00150164603507691
"BC_11"	"V5-10-1_J5*02"	78	0.00150164603507691
"BC_16"	"V4-34_J4*02,J5*02"	78	0.00151042776088767
"BC_17"	"V3-23_J1*01"	78	0.00185317177476835
"Biotech_045"	"V1-3_J3*02"	78	0.00229817324690631
"Biotech_064"	"V3-21_J3*02"	78	0.00227312467214548
"Biotech_064"	"V3-53_J3*02"	78	0.00227312467214548
"Biotech_065"	"V3-49_J3*02"	78	0.00173475969130174
"Biotech_072"	"V1-18_J4*02"	78	0.0109458321639068
"Biotech_072"	"V1-2_J4*02"	78	0.0109458321639068
"Biotech_080"	"V4-30-4_J4*02"	78	0.00614560352978254
"Biotech_081"	"V1-46_J5*02"	78	0.00247626908790755
"Biotech_083"	"V4-34_J3*02"	78	0.00367231638418079
"Biotech_083"	"V4-59_J5*02"	78	0.00367231638418079
"Biotech_086"	"V1-46_J6*03"	78	0.0018225150707977
"Biotech_086"	"V4-4_J6*03"	78	0.0018225150707977
"Biotech_087"	"V4-34_J2*01"	78	0.00221767314909587
"Biotech_090"	"V4-34_J3*02"	78	0.00226526878285366
"Biotech_090"	"V4-38-2_J3*02"	78	0.00226526878285366
"Biotech_093"	"V1-69_J6*02"	78	0.016803102111159
"Biotech_094"	"V3-23_J2*01"	78	0.00252353683393186
"Biotech_094"	"V3-66_J3*02"	78	0.00252353683393186
"Biotech_094"	"V5-10-1_J6*02"	78	0.00252353683393186
"Biotech_094"	"V7-4-1_J5*02"	78	0.00252353683393186
"Biotech_096"	"V3-15_J6*02"	78	0.00263575845639171
"Biotech_097"	"V3-73_J6*02"	78	0.00186992064823916
"Biotech_100"	"V1-24_J3*02"	78	0.00261332797266057
"Biotech_100"	"V4-30-4_J6*03"	78	0.00261332797266057
"Biotech_100"	"V6-1_J4*02"	78	0.00261332797266057
"Biotech_107"	"V1-2_J6*02"	78	0.00190397148924744
"Biotech_107"	"V1-69_J4*02,J5*02"	78	0.00190397148924744
"Biotech_107"	"V3-9_J5*02"	78	0.00190397148924744
"Biotech_108"	"V4-30-4_J5*02"	78	0.00182918249613058
"Biotech_110"	"V1-3_J4*02"	78	0.00309180275883938
"Biotech_111"	"V3-30-3_J5*02"	78	0.00229021081684186
"Biotech_115"	"V3-15_J6*02"	78	0.00536635706914345
"Biotech_129"	"V4-4_J5*02"	78	0.00251547987616099
"Biotech_132"	"V3-7_J4*02"	78	0.0104292017649418
"CD0497"	"V3-15_J5*02"	78	0.00187077277306087
"CD0497"	"V5-51_J5*02"	78	0.00187077277306087
"CD0838"	"V1-2_J3*02"	78	0.00663603879530373
"CD0844"	"V2-70_J6*02"	78	0.00150225338007011
"CD1081"	"V3-48_J3*02"	78	0.0025600630169358
"CD1086"	"V1-2_J3*02"	78	0.0018463723517576
"CD1096"	"V3-23_J6*02"	78	0.0087316690921303
"CD1125"	"V3-23_J1*01"	78	0.00197683554248929
"CD1125"	"V5-10-1_J5*02"	78	0.00197683554248929
"CD1149"	"V3-53_J4*02"	78	0.00472641337938557
"CD1187"	"V1-18_J4*02"	78	0.00880162491536899
"CD1202"	"V1-46_J6*03"	78	0.00163635219334131
"CD1202"	"V3-30_J2*01"	78	0.00163635219334131
"CD1205"	"V1-58_J6*02"	78	0.00128293693871509
"CD1205"	"V3-15_J5*02"	78	0.00128293693871509
"CD1208"	"V3-21_J2*01"	78	0.00165957446808511
"CD1212"	"V3-64_J3*02"	78	0.00201238390092879
"CD1368"	"V1-2_J5*02"	78	0.00183443085606773
"HC_09_BB"	"V3-33_J3*02"	78	0.00288418872947789
"HC_11_BB"	"V3-15_J6*02"	78	0.00192321917301576
"HC_12_BB"	"V1-8_J4*02"	78	0.00384122919334187
"HC_12_BB"	"V5-10-1_J4*02"	78	0.00384122919334187
"HC_14_BB"	"V3-7_J6*02"	78	0.00208533846647417
"HC_15_BB"	"V3-23_J4*02,J5*02"	78	0.00318003913894325
"HC_20_BB"	"V1-69_J4*02,J5*02"	78	0.00165591032608696
"HC_21_BB"	"V4-34_J4*02,J5*02"	78	0.00129997833369444
"HC_22_BB"	"V4-59_J2*01"	78	0.00235763511062749
"HC_23_BB"	"V1-69_J1*01"	78	0.00148148148148148
"HC_23_BB"	"V3-48_J5*02"	78	0.00148148148148148
"HC_31_BB"	"V1-46_J5*02"	78	0.00248360185951729
"HC_31_BB"	"V3-7_J6*02"	78	0.00248360185951729
"HC_31_BB"	"V4-31_J6*02"	78	0.00248360185951729
"HC_32_BB"	"V1-8_J6*02"	78	0.0050761421319797
"HC_36_BB"	"V5-10-1_J6*03"	78	0.00300960759347147
"HC_36_BB"	"V5-51_J6*03"	78	0.00300960759347147
"BC_10"	"V3-74_J6*03"	77	0.00196278358399184
"BC_11"	"V1-69_J1*01"	77	0.00148239416283234
"BC_11"	"V3-13_J6*02"	77	0.00148239416283234
"BC_12"	"V3-53_J3*02"	77	0.00191432762349899
"BC_14"	"V3-15_J5*02"	77	0.001369448841304
"BC_17"	"V1-3_J6*03"	77	0.00182941316227132
"BC_17"	"V3-23_J2*01"	77	0.00182941316227132
"Biotech_045"	"V3-74_J4*02"	77	0.00226870948733058
"Biotech_050"	"V3-74_J3*02"	77	0.00197491600194927
"Biotech_065"	"V3-49_J6*02"	77	0.00171251918243889
"Biotech_065"	"V4-31_J3*02"	77	0.00171251918243889
"Biotech_067"	"V1-46_J5*02"	77	0.00212572122684482
"Biotech_075"	"V3-48_J4*02"	77	0.0103120396410875
"Biotech_081"	"V1-69_J2*01"	77	0.00244452204831899
"Biotech_081"	"V3-13_J3*02"	77	0.00244452204831899
"Biotech_081"	"V3-20_J6*02"	77	0.00244452204831899
"Biotech_083"	"V1-24_J4*02"	77	0.00362523540489642
"Biotech_087"	"V4-34_J1*01"	77	0.00218924144205618
"Biotech_089"	"V1-46_J5*02"	77	0.00239308801591248
"Biotech_091"	"V3-20_J4*02"	77	0.00570412623157271
"Biotech_096"	"V3-64_J6*02"	77	0.00260196668130977
"Biotech_096"	"V7-4-1_J5*02"	77	0.00260196668130977
"Biotech_097"	"V1-58_J4*02"	77	0.00184594730659507
"Biotech_097"	"V3-21_J4*02,J5*02"	77	0.00184594730659507
"Biotech_100"	"V5-10-1_J3*02"	77	0.00257982376788287
"Biotech_101"	"V4-34_J6*02"	77	0.0113770685579196
"Biotech_108"	"V3-49_J6*03"	77	0.00180573143848788
"Biotech_110"	"V2-5_J5*02"	77	0.00305216426193119
"Biotech_115"	"V3-9_J3*02"	77	0.00529755761953904
"Biotech_120"	"V3-30_J3*02"	77	0.0102040816326531
"Biotech_121"	"V4-31_J6*02"	77	0.00374058780665533
"Biotech_127"	"V3-9_J4*02"	77	0.0199792423456149
"Biotech_132"	"V5-51_J4*02"	77	0.0102954940500067
"CD0497"	"V1-46_J3*02"	77	0.00184678850673958
"CD0497"	"V4-61_J2*01"	77	0.00184678850673958
"CD1081"	"V4-39_J2*01"	77	0.00252724169620586
"CD1086"	"V1-3_J5*02"	77	0.00182270091135046
"CD1086"	"V4-59_J6*02"	77	0.00182270091135046
"CD1110"	"V4-39_J1*01"	77	0.00138736238986685
"CD1110"	"V5-10-1_J5*02"	77	0.00138736238986685
"CD1113"	"V3-74_J3*02"	77	0.00126623910541029
"CD1115"	"V1-69_J4*02,J5*02"	77	0.00226217756624949
"CD1125"	"V1-3_J5*02"	77	0.00195149149707276
"CD1129"	"V4-61_J6*02"	77	0.00191876401694493
"CD1149"	"V3-48_J3*02"	77	0.00466581833606011
"CD1149"	"V3-48_J6*03"	77	0.00466581833606011
"CD1202"	"V3-66_J3*02"	77	0.0016153733190677
"CD1211"	"V1-18_J6*03"	77	0.00194302152464105
"CD1211"	"V6-1_J3*02"	77	0.00194302152464105
"CD1268"	"V4-39_J3*02"	77	0.00352402745995423
"CD1362_HC"	"V1-3_J6*02"	77	0.00174361993614275
"CD1362_HC"	"V3-30_J1*01"	77	0.00174361993614275
"CD1368"	"V5-10-1_J5*02"	77	0.00181091251175917
"HC_12_BB"	"V3-66_J3*02"	77	0.0037919826652221
"HC_14_BB"	"V1-46_J5*02"	77	0.00205860335792963
"HC_21_BB"	"V4-30-2_J6*03"	77	0.00128331194480092
"HC_22_BB"	"V1-3_J5*02"	77	0.0023274090194656
"HC_22_BB"	"V3-23_J1*01"	77	0.0023274090194656
"HC_22_BB"	"V3-53_J3*02"	77	0.0023274090194656
"HC_24_BB"	"V2-5_J6*03"	77	0.0017555059048835
"HC_31_BB"	"V3-48_J5*02"	77	0.0024517608100363
"HC_33_BB"	"V3-15_J6*02"	77	0.00494223363286264
"HC_36_BB"	"V3-33_J6*03"	77	0.00297102288073465
"HC_36_BB"	"V3-7_J3*02"	77	0.00297102288073465
"HC_38_BB"	"V3-21_J5*02"	77	0.00584839738720948
"HC_38_BB"	"V3-30_J6*03"	77	0.00584839738720948
"BC_13"	"V4-4_J4*02"	76	0.00110506877599093
"BC_16"	"V1-8_J5*02"	76	0.00147169884394183
"BC_17"	"V2-26_J3*02"	76	0.00180565454977429
"BC_17"	"V3-11_J5*02"	76	0.00180565454977429
"BC_17"	"V3-49_J3*02"	76	0.00180565454977429
"Biotech_045"	"V1-2_J3*02"	76	0.00223924572775486
"Biotech_045"	"V3-11_J3*02"	76	0.00223924572775486
"Biotech_045"	"V7-4-1_J5*02"	76	0.00223924572775486
"Biotech_067"	"V4-59_J2*01"	76	0.00209811445766502
"Biotech_075"	"V4-39_J3*02"	76	0.0101781170483461
"Biotech_078"	"V3-21_J5*02"	76	0.00421847246891652
"Biotech_080"	"V1-8_J6*02"	76	0.00598802395209581
"Biotech_080"	"V3-21_J3*02"	76	0.00598802395209581
"Biotech_080"	"V4-59_J3*02"	76	0.00598802395209581
"Biotech_083"	"V4-39_J6*02"	76	0.00357815442561205
"Biotech_087"	"V1-69_J4*02,J5*02"	76	0.00216080973501649
"Biotech_087"	"V3-9_J6*03"	76	0.00216080973501649
"Biotech_089"	"V4-34_J1*01"	76	0.00236200895077076
"Biotech_089"	"V5-51_J5*02"	76	0.00236200895077076
"Biotech_091"	"V3-53_J6*02"	76	0.00563004667012371
"Biotech_091"	"V3-73_J4*02"	76	0.00563004667012371
"Biotech_092"	"V1-3_J3*02"	76	0.00165725375607841
"Biotech_092"	"V3-66_J6*03"	76	0.00165725375607841
"Biotech_092"	"V4-34_J2*01"	76	0.00165725375607841
"Biotech_094"	"V3-13_J4*02"	76	0.00245883076126694
"Biotech_096"	"V3-30_J5*02"	76	0.00256817490622782
"Biotech_099"	"V3-33_J4*02"	76	0.0330578512396694
"Biotech_100"	"V3-23_J1*01"	76	0.00254631956310517
"Biotech_103"	"V5-51_J3*02"	76	0.00846136717880205
"Biotech_105"	"V4-39_J5*02"	76	0.00462484026045153
"Biotech_108"	"V3-64_J3*02"	76	0.00178228038084518
"Biotech_108"	"V4-30-4_J3*02"	76	0.00178228038084518
"Biotech_108"	"V4-39_J4*02,J5*02"	76	0.00178228038084518
"Biotech_110"	"V1-18_J5*02"	76	0.00301252576502299
"Biotech_111"	"V3-7_J6*03"	76	0.00223148746256386
"Biotech_115"	"V3-73_J4*02"	76	0.00522875816993464
"Biotech_121"	"V3-48_J5*02"	76	0.00369200874423124
"Biotech_121"	"V4-4_J5*02"	76	0.00369200874423124
"Biotech_131"	"V5-51_J3*02"	76	0.00545741777969266
"CD0497"	"V1-69_J2*01"	76	0.00182280424041829
"CD0838"	"V5-51_J3*02"	76	0.0064658839543985
"CD0844"	"V3-15_J5*02"	76	0.00146373406263241
"CD1096"	"V3-30_J3*02"	76	0.00850778014105004
"CD1096"	"V4-39_J3*02"	76	0.00850778014105004
"CD1120"	"V2-5_J5*02"	76	0.0023069451189898
"CD1120"	"V3-7_J3*02"	76	0.0023069451189898
"CD1127"	"V2-26_J5*02"	76	0.00195760245215465
"CD1127"	"V3-23_J2*01"	76	0.00195760245215465
"CD1127"	"V3-73_J4*02"	76	0.00195760245215465
"CD1149"	"V1-18_J6*02"	76	0.00460522329273465
"CD1149"	"V4-4_J5*02"	76	0.00460522329273465
"CD1169"	"V4-30-2_J3*02"	76	0.00124225632978636
"CD1169"	"V7-4-1_J3*02"	76	0.00124225632978636
"CD1187"	"V4-34_J5*02"	76	0.00857594222523132
"CD1205"	"V3-30-3_J2*01"	76	0.00125004111977368
"CD1211"	"V1-2_J3*02"	76	0.00191778747886649
"CD1211"	"V1-69_J4*02,J5*02"	76	0.00191778747886649
"CD1211"	"V2-26_J5*02"	76	0.00191778747886649
"CD1211"	"V3-73_J4*02"	76	0.00191778747886649
"CD1268"	"V2-5_J5*02"	76	0.00347826086956522
"CD1363_HC"	"V1-3_J6*02"	76	0.00270385655329444
"CD1363_HC"	"V3-66_J3*02"	76	0.00270385655329444
"CD1363_HC"	"V4-31_J5*02"	76	0.00270385655329444
"CD1363_HC"	"V6-1_J4*02"	76	0.00270385655329444
"CD1368"	"V3-53_J3*02"	76	0.00178739416745061
"HC_13_BB"	"V3-11_J6*02"	76	0.0037655452608631
"HC_20_BB"	"V2-26_J6*02"	76	0.00161345108695652
"HC_20_BB"	"V3-33_J2*01"	76	0.00161345108695652
"HC_21_BB"	"V3-20_J6*02"	76	0.0012666455559074
"HC_21_BB"	"V4-34_J2*01"	76	0.0012666455559074
"HC_22_BB"	"V4-39_J4*02,J5*02"	76	0.00229718292830371
"HC_23_BB"	"V3-21_J2*01"	76	0.00144349477682811
"HC_30_BB"	"V1-8_J4*02"	76	0.00641783482519845
"HC_31_BB"	"V1-18_J6*03"	76	0.00241991976055531
"HC_31_BB"	"V3-48_J6*03"	76	0.00241991976055531
"HC_31_BB"	"V3-49_J3*02"	76	0.00241991976055531
"HC_31_BB"	"V4-4_J5*02"	76	0.00241991976055531
"HC_33_BB"	"V3-33_J3*02"	76	0.0048780487804878
"HC_34_BB"	"V4-34_J4*02"	76	0.0465401102265769
"HC_36_BB"	"V3-48_J6*03"	76	0.00293243816799784
"HC_37_BB"	"V1-69_J4*02"	76	0.0295719844357977
"HC_37_BB"	"V3-23_J6*02"	76	0.0295719844357977
"HC_38_BB"	"V3-11_J6*02"	76	0.00577244417438858
"BC_13"	"V1-24_J3*02"	75	0.00109052839735947
"BC_17"	"V1-69_J1*01"	75	0.00178189593727726
"BC_17"	"V6-1_J3*02"	75	0.00178189593727726
"BC_18"	"V4-61_J5*02"	75	0.00147637795275591
"Biotech_045"	"V1-69_J2*01"	75	0.00220978196817914
"Biotech_045"	"V2-26_J6*02"	75	0.00220978196817914
"Biotech_050"	"V3-74_J5*02"	75	0.00192361948241812
"Biotech_050"	"V4-30-2_J5*02"	75	0.00192361948241812
"Biotech_064"	"V3-64_J3*02"	75	0.00218569680013988
"Biotech_065"	"V3-15_J4*02,J5*02"	75	0.00166803816471321
"Biotech_065"	"V3-66_J3*02"	75	0.00166803816471321
"Biotech_075"	"V4-4_J4*02"	75	0.0100441944556047
"Biotech_078"	"V3-23_J2*01"	75	0.00416296625222025
"Biotech_078"	"V4-31_J5*02"	75	0.00416296625222025
"Biotech_078"	"V4-4_J6*02"	75	0.00416296625222025
"Biotech_079"	"V3-23_J5*02"	75	0.0112275449101796
"Biotech_080"	"V4-59_J6*02"	75	0.00590923416325244
"Biotech_083"	"V2-5_J3*02"	75	0.00353107344632768
"Biotech_083"	"V3-30-3_J3*02"	75	0.00353107344632768
"Biotech_087"	"V1-58_J4*02"	75	0.0021323780279768
"Biotech_087"	"V3-48_J6*02"	75	0.0021323780279768
"Biotech_089"	"V6-1_J4*02"	75	0.00233092988562904
"Biotech_091"	"V1-18_J4*02"	75	0.00555596710867472
"Biotech_094"	"V3-43_J4*02"	75	0.00242647772493449
"Biotech_096"	"V3-43_J3*02"	75	0.00253438313114588
"Biotech_100"	"V3-11_J6*03"	75	0.00251281535832747
"Biotech_100"	"V3-23_J2*01"	75	0.00251281535832747
"Biotech_105"	"V1-24_J6*02"	75	0.0045639870991298
"Biotech_106"	"V1-69_J6*03"	75	0.00748204309656824
"Biotech_108"	"V1-3_J6*02"	75	0.00175882932320248
"Biotech_110"	"V1-24_J6*02"	75	0.00297288726811479
"Biotech_111"	"V1-24_J3*02"	75	0.00220212578542486
"Biotech_115"	"V5-51_J5*02"	75	0.00515995872033024
"Biotech_121"	"V1-46_J3*02"	75	0.00364342968180714
"Biotech_129"	"V4-4_J3*02"	75	0.0024187306501548
"CD1071"	"V4-39_J4*02,J5*02"	75	0.00180823106782072
"CD1076"	"V1-24_J5*02"	75	0.00195078811839983
"CD1076"	"V1-69_J4*02,J5*02"	75	0.00195078811839983
