"SUBJECTN"	"GENE"	"SEQ_COUNT"	"SEQ_FREQ"
"CD1187-Celiac#M"	5	506	0.0570977206048296
"CD1187-Celiac#M"	7	505	0.0569848792597608
"HC_31_BB-Healthy#NA"	26	505	0.0160797299879004
"CD0838-Celiac#FALSE"	10	504	0.0428790199081164
"Biotech_115-Healthy#M"	19	503	0.0346061231510148
"Biotech_120-Healthy#FALSE"	6	503	0.0666578319639544
"HC_15_BB-Healthy#NA"	25	503	0.0205071754729289
"Biotech_078-Healthy#FALSE"	22	502	0.0278641207815275
"Biotech_120-Healthy#FALSE"	13	502	0.0665253114232706
"CD0838-Celiac#FALSE"	9	501	0.0426237876467586
"HC_30_BB-Healthy#NA"	18	501	0.0423070427292687
"Biotech_103-Celiac#M"	15	499	0.0555555555555556
"CD1187-Celiac#M"	11	499	0.0563078311893478
"Biotech_096-Celiac#FALSE"	NA	498	0.0168283039908086
"HC_35_BB-Healthy#NA"	27	497	0.0125835527648369
"Biotech_100-Celiac#FALSE"	26	496	0.016618085569739
"Biotech_120-Healthy#FALSE"	12	495	0.065597667638484
"HC_22_BB-Healthy#NA"	26	495	0.014961915125136
"CD0838-Celiac#FALSE"	18	493	0.0419431682831377
"CD1205-Celiac#FALSE"	29	493	0.00810881936905819
"CD1096-Celiac#FALSE"	8	492	0.055076681965745
"CD1202-Celiac#FALSE"	28	492	0.0103216061426144
"CD1071-Celiac#FALSE"	27	491	0.011837886057333
"CD1096-Celiac#FALSE"	5	490	0.0548527930146647
"Biotech_131-Celiac#FALSE"	17	489	0.0351141749246015
"CD1368-Celiac#NA"	27	488	0.0114769520225776
"Biotech_115-Healthy#M"	21	487	0.0335053319573443
"CD1362_HC-Healthy#NA"	27	487	0.011027829985734
"CD1096-Celiac#FALSE"	15	485	0.0542930706369641
"HC_38_BB-Healthy#NA"	9	485	0.0368373082181376
"HC_38_BB-Healthy#NA"	18	485	0.0368373082181376
"Biotech_108-Healthy#M"	27	484	0.0113503118990666
"Biotech_121-Healthy#FALSE"	25	484	0.0235122662132621
"CD1129-Celiac#M"	27	484	0.0120608023922253
"CD1212-Celiac#M"	28	484	0.0124871001031992
"CD1129-Celiac#M"	28	483	0.0120358833790182
"HC_33_BB-Healthy#NA"	22	483	0.0310012836970475
"Biotech_121-Healthy#FALSE"	NA	482	0.0234151080884139
"CD1120-Celiac#FALSE"	26	481	0.0146005342399223
"Biotech_106-Celiac#FALSE"	9	480	0.0478850758180367
"Biotech_131-Celiac#FALSE"	18	480	0.03446790176648
"Biotech_072-Healthy#FALSE"	13	479	0.067218635980915
"Biotech_106-Celiac#FALSE"	8	479	0.0477853152434158
"CD1096-Celiac#FALSE"	7	479	0.0536214037837233
"HC_38_BB-Healthy#NA"	23	479	0.0363815889412122
"HC_38_BB-Healthy#NA"	20	478	0.0363056357283913
"Biotech_097-Celiac#FALSE"	27	476	0.0114113106225877
"Biotech_065-Celiac#M"	27	475	0.0105642417098503
"HC_35_BB-Healthy#NA"	28	475	0.0120265343325906
"Biotech_097-Celiac#FALSE"	28	474	0.0113633639392995
"Biotech_103-Celiac#M"	6	474	0.0527722110888444
"HC_30_BB-Healthy#NA"	17	474	0.0400270224624219
"Biotech_075-Celiac#FALSE"	14	472	0.0632114637739387
"HC_12_BB-Healthy#NA"	22	470	0.0231458682162908
"Biotech_075-Celiac#FALSE"	13	467	0.0625418508102317
"Biotech_110-Healthy#FALSE"	23	467	0.0185111780561281
"CD1096-Celiac#FALSE"	9	467	0.0522780700772417
"HC_13_BB-Healthy#NA"	26	466	0.0230887380468711
"HC_38_BB-Healthy#NA"	19	466	0.0353941971745405
"Biotech_107-Healthy#FALSE"	26	465	0.0113505992628213
"CD1127-Celiac#M"	28	465	0.0119774360559462
"Biotech_090-Celiac#FALSE"	26	464	0.013475445067232
"Biotech_120-Healthy#FALSE"	11	464	0.061489530877286
"CD1096-Celiac#FALSE"	16	462	0.051718347699541
"Biotech_115-Healthy#M"	20	460	0.0316477468180255
"CD0838-Celiac#FALSE"	17	460	0.0391356134082015
"Biotech_105-Healthy#FALSE"	20	458	0.0278707478853526
"Biotech_105-Healthy#FALSE"	23	458	0.0278707478853526
"Biotech_110-Healthy#FALSE"	25	458	0.0181544315839543
"HC_32_BB-Healthy#NA"	22	458	0.0298060653390603
"Biotech_075-Celiac#FALSE"	6	457	0.0612026248828177
"Biotech_083-Celiac#FALSE"	26	457	0.0215160075329567
"Biotech_103-Celiac#M"	8	457	0.0508795368514807
"Biotech_132-Healthy#FALSE"	12	457	0.0611044257253644
"CD1096-Celiac#FALSE"	10	457	0.0511586253218404
"Biotech_101-Celiac#FALSE"	6	454	0.067080378250591
"CD0838-Celiac#FALSE"	21	454	0.0386251488854858
"CD1081-Celiac#FALSE"	27	454	0.0149008796113956
"HC_13_BB-Healthy#NA"	25	453	0.0224446316206709
"CD1187-Celiac#M"	16	452	0.0510042879711126
"CD1187-Celiac#M"	9	451	0.0508914466260438
"CD1363_HC-Healthy#NA"	26	451	0.0160452540202078
"Biotech_103-Celiac#M"	7	449	0.0499888666221332
"CD1110-Celiac#FALSE"	29	449	0.00808994432532747
"Biotech_101-Celiac#FALSE"	12	448	0.066193853427896
"CD1187-Celiac#M"	14	448	0.0505529225908373
"Biotech_072-Healthy#FALSE"	12	447	0.0627280381700814
"Biotech_091-Celiac#FALSE"	19	445	0.0329654048448033
"CD1115-Celiac#M"	28	445	0.0130736235971561
"HC_38_BB-Healthy#NA"	25	445	0.0337991797053015
"Biotech_045-Healthy#M"	27	444	0.0130819092516205
"CD1187-Celiac#M"	10	444	0.0501015572105619
"HC_14_BB-Healthy#NA"	27	444	0.0118703881937761
"Biotech_105-Healthy#FALSE"	22	443	0.0269579504655267
"HC_36_BB-Healthy#NA"	26	442	0.0170544430296716
"HC_14_BB-Healthy#NA"	28	441	0.0117901828681424
"Biotech_079-Celiac#FALSE"	12	440	0.0658682634730539
"Biotech_080-Celiac#FALSE"	19	440	0.034667507091081
"Biotech_103-Celiac#M"	10	439	0.0488755288354487
"Biotech_132-Healthy#FALSE"	13	439	0.0586976868565316
"Biotech_096-Celiac#FALSE"	27	438	0.0148007974858919
"HC_23_BB-Healthy#NA"	29	437	0.00830009496676163
"BC_12-Healthy#NA"	28	436	0.0108395694005917
"BC_13-Healthy#NA"	29	436	0.00633960508331637
"Biotech_131-Celiac#FALSE"	19	436	0.0313083441045526
"CD1125-Celiac#FALSE"	27	436	0.0110500038016068
"HC_12_BB-Healthy#NA"	23	436	0.0214714862602187
"BC_10-Healthy#NA"	27	435	0.0110884527147591
"Biotech_078-Healthy#FALSE"	NA	435	0.0241452042628774
"Biotech_132-Healthy#FALSE"	11	435	0.058162855996791
"Biotech_103-Celiac#M"	9	432	0.0480961923847695
"Biotech_105-Healthy#FALSE"	24	432	0.0262885656909876
"Biotech_132-Healthy#FALSE"	14	432	0.0577617328519856
"Biotech_132-Healthy#FALSE"	15	431	0.0576280251370504
"Biotech_050-Healthy#M"	28	430	0.0110287516991972
"Biotech_078-Healthy#FALSE"	23	430	0.0238676731793961
"HC_15_BB-Healthy#NA"	26	430	0.0175309849967384
"HC_33_BB-Healthy#NA"	24	430	0.027599486521181
"Biotech_075-Celiac#FALSE"	12	429	0.0574527922860587
"HC_30_BB-Healthy#NA"	19	429	0.0362269886843439
"Biotech_075-Celiac#FALSE"	11	425	0.0569171019150931
"CD1169-Celiac#FALSE"	29	425	0.00694682815998954
"HC_38_BB-Healthy#NA"	22	425	0.0322801154488835
"CD0838-Celiac#FALSE"	19	424	0.0360728262719074
"Biotech_079-Celiac#FALSE"	11	423	0.0633233532934132
"CD1076-Celiac#M"	28	423	0.0110024449877751
"HC_12_BB-Healthy#NA"	24	423	0.0208312813946617
"Biotech_078-Healthy#FALSE"	24	422	0.0234236234458259
"Biotech_096-Celiac#FALSE"	28	421	0.0142263373094989
"Biotech_120-Healthy#FALSE"	15	420	0.0556586270871985
"CD1187-Celiac#M"	15	420	0.0473933649289099
"Biotech_108-Healthy#M"	28	419	0.00982599315229117
"Biotech_120-Healthy#FALSE"	14	419	0.0555261065465147
"CD1149-Celiac#FALSE"	26	418	0.0253287281100406
"Biotech_080-Celiac#FALSE"	20	417	0.0328553419476836
"BC_16-Healthy#NA"	27	416	0.00805561472473422
"Biotech_075-Celiac#FALSE"	10	416	0.0557117985804205
"Biotech_101-Celiac#FALSE"	7	416	0.0614657210401891
"HC_32_BB-Healthy#NA"	24	416	0.027072758037225
"Biotech_079-Celiac#FALSE"	13	415	0.062125748502994
"HC_33_BB-Healthy#NA"	23	415	0.0266367137355584
"BC_17-Healthy#NA"	27	414	0.00983606557377049
"Biotech_115-Healthy#M"	22	414	0.0284829721362229
"Biotech_072-Healthy#FALSE"	16	412	0.0578164468144822
"Biotech_079-Celiac#FALSE"	6	412	0.0616766467065868
"HC_32_BB-Healthy#NA"	23	412	0.0268124430560979
"HC_13_BB-Healthy#NA"	NA	411	0.0203636723975623
"Biotech_065-Celiac#M"	28	410	0.00911860863376554
"CD1268-Celiac#NA"	26	410	0.0187643020594966
"Biotech_089-Healthy#FALSE"	27	409	0.0127113376429637
"Biotech_120-Healthy#FALSE"	8	409	0.0542009011396766
"Biotech_072-Healthy#FALSE"	11	408	0.057255122088128
"Biotech_072-Healthy#FALSE"	15	408	0.057255122088128
"Biotech_072-Healthy#FALSE"	14	407	0.0571147909065394
"BC_10-Healthy#NA"	28	406	0.0103492225337752
"Biotech_081-Celiac#FALSE"	27	406	0.0128892980729547
"Biotech_091-Celiac#FALSE"	20	406	0.0300763019482925
"Biotech_110-Healthy#FALSE"	26	406	0.0160932297447281
"Biotech_050-Healthy#M"	27	405	0.0103875452050578
"Biotech_132-Healthy#FALSE"	6	405	0.0541516245487365
"CD1211-Celiac#M"	26	405	0.0102197885386964
"Biotech_101-Celiac#FALSE"	13	404	0.0596926713947991
"CD1187-Celiac#M"	8	402	0.045362220717671
"Biotech_094-Celiac#M"	27	401	0.0129735675693164
"Biotech_103-Celiac#M"	5	401	0.0446448452460476
"Biotech_129-Celiac#FALSE"	27	401	0.0129321465428277
"CD0838-Celiac#FALSE"	20	401	0.0341160456014974
"Biotech_075-Celiac#FALSE"	15	399	0.0534351145038168
"HC_32_BB-Healthy#NA"	25	399	0.0259664193674346
"BC_16-Healthy#NA"	28	398	0.00770705447222168
"Biotech_120-Healthy#FALSE"	7	397	0.052610654651471
"Biotech_103-Celiac#M"	17	395	0.043976842574037
"Biotech_111-Celiac#FALSE"	27	395	0.0115978624699043
"Biotech_120-Healthy#FALSE"	10	395	0.0523456135701034
"Biotech_131-Celiac#FALSE"	21	395	0.0283642108286658
"HC_33_BB-Healthy#NA"	25	395	0.0253530166880616
"Biotech_075-Celiac#FALSE"	7	394	0.0527655015401098
"CD1071-Celiac#FALSE"	28	394	0.00949924054295152
"Biotech_079-Celiac#FALSE"	15	393	0.0588323353293413
"Biotech_091-Celiac#FALSE"	21	390	0.0288910289651085
"Biotech_067-Celiac#FALSE"	27	389	0.0107390332109433
"Biotech_079-Celiac#FALSE"	14	388	0.0580838323353293
"Biotech_107-Healthy#FALSE"	27	388	0.00947103766446164
"Biotech_120-Healthy#FALSE"	5	388	0.0514179697853167
"Biotech_132-Healthy#FALSE"	16	388	0.0518785933948389
"Biotech_132-Healthy#FALSE"	7	387	0.0517448856799037
"Biotech_072-Healthy#FALSE"	6	386	0.0541678360931799
"HC_30_BB-Healthy#NA"	20	386	0.0325958452964026
"HC_30_BB-Healthy#NA"	21	386	0.0325958452964026
"Biotech_131-Celiac#FALSE"	20	385	0.0276461295418641
"Biotech_101-Celiac#FALSE"	14	383	0.0565898345153664
"Biotech_081-Celiac#FALSE"	28	382	0.0121273691228293
"Biotech_078-Healthy#FALSE"	25	381	0.0211478685612789
"Biotech_105-Healthy#FALSE"	NA	381	0.0231850544635794
"CD1081-Celiac#FALSE"	28	381	0.0125049231981095
"Biotech_080-Celiac#FALSE"	21	379	0.0298613299716357
"HC_31_BB-Healthy#NA"	27	378	0.0120359167038146
"CD1125-Celiac#FALSE"	28	376	0.00952936107661505
"Biotech_100-Celiac#FALSE"	27	375	0.0125640767916373
"CD0838-Celiac#FALSE"	22	375	0.0319040326697295
"Biotech_101-Celiac#FALSE"	11	374	0.0552600472813239
"Biotech_105-Healthy#FALSE"	25	374	0.0227590823343273
"Biotech_106-Celiac#FALSE"	18	373	0.0372106943335994
"Biotech_121-Healthy#FALSE"	26	372	0.0180714112217634
"Biotech_045-Healthy#M"	28	370	0.0109015910430171
"Biotech_075-Celiac#FALSE"	16	369	0.0494174367215749
"Biotech_132-Healthy#FALSE"	10	367	0.0490707313812007
"CD0838-Celiac#FALSE"	24	366	0.0311383358856559
"Biotech_101-Celiac#FALSE"	5	365	0.0539302600472813
"Biotech_115-Healthy#M"	NA	365	0.0251117991056072
"Biotech_078-Healthy#FALSE"	26	364	0.0202042628774423
"BC_17-Healthy#NA"	28	363	0.00862437633642195
"HC_21_BB-Healthy#NA"	29	363	0.00604989916834719
"Biotech_083-Celiac#FALSE"	NA	362	0.0170433145009416
"Biotech_101-Celiac#FALSE"	15	362	0.0534869976359338
"Biotech_103-Celiac#M"	18	362	0.0403028278779782
"Biotech_106-Celiac#FALSE"	17	361	0.0360135674381484
"Biotech_075-Celiac#FALSE"	5	360	0.0482121333869024
"Biotech_115-Healthy#M"	24	360	0.0247678018575851
"CD1096-Celiac#FALSE"	17	359	0.0401880667189074
"HC_32_BB-Healthy#NA"	26	358	0.0232981908108812
"Biotech_079-Celiac#FALSE"	7	356	0.0532934131736527
"Biotech_132-Healthy#FALSE"	8	356	0.047599946516914
"Biotech_075-Celiac#FALSE"	8	355	0.0475425204231954
"Biotech_115-Healthy#M"	23	355	0.0244238046095631
"Biotech_120-Healthy#FALSE"	16	352	0.0466472303206997
"Biotech_075-Celiac#FALSE"	9	351	0.0470068300522298
"Biotech_079-Celiac#FALSE"	16	351	0.0525449101796407
"Biotech_079-Celiac#FALSE"	5	350	0.0523952095808383
"Biotech_101-Celiac#FALSE"	9	350	0.0517139479905437
"HC_09_BB-Healthy#NA"	27	350	0.0129418725040674
"HC_38_BB-Healthy#NA"	26	350	0.0265836244873158
"Biotech_101-Celiac#FALSE"	10	349	0.0515661938534279
"CD1362_HC-Healthy#NA"	28	349	0.00790290074953013
"Biotech_101-Celiac#FALSE"	8	348	0.0514184397163121
"HC_12_BB-Healthy#NA"	25	348	0.0171377917856791
"Biotech_111-Celiac#FALSE"	28	347	0.0101885019672324
"HC_10_BB-Healthy#NA"	29	346	0.00634862385321101
"BC_18-Healthy#NA"	29	345	0.00679133858267717
"CD1149-Celiac#FALSE"	NA	345	0.0209052899472823
"CD1187-Celiac#M"	17	345	0.0389302640487475
"HC_22_BB-Healthy#NA"	27	344	0.0103977753596905
"Biotech_079-Celiac#FALSE"	10	342	0.0511976047904192
"Biotech_087-Celiac#FALSE"	27	342	0.00972364380757421
"Biotech_089-Healthy#FALSE"	28	342	0.0106290402784684
"Biotech_079-Celiac#FALSE"	9	340	0.0508982035928144
"Biotech_131-Celiac#FALSE"	NA	340	0.0244147637512566
"Biotech_132-Healthy#FALSE"	5	340	0.0454606230779516
"BC_14-Healthy#NA"	29	339	0.00602913191171501
"Biotech_094-Celiac#M"	28	339	0.0109676793167039
"CD0838-Celiac#FALSE"	23	339	0.0288412455334354
"CD1113-Celiac#FALSE"	29	338	0.00555829633283999
"CD1096-Celiac#FALSE"	18	337	0.0377252882570245
"Biotech_132-Healthy#FALSE"	9	336	0.044925792218211
"HC_11_BB-Healthy#NA"	29	336	0.00828463643760633
"Biotech_120-Healthy#FALSE"	9	334	0.0442618605883912
"Biotech_129-Celiac#FALSE"	28	332	0.0107069143446852
"CD0497-Celiac#FALSE"	27	330	0.00791480788602677
"Biotech_072-Healthy#FALSE"	10	325	0.0456076340162784
"Biotech_086-Healthy#FALSE"	29	325	0.00759381279499042
"Biotech_115-Healthy#M"	25	325	0.022359821121431
"CD1120-Celiac#FALSE"	27	324	0.00983487129674599
"Biotech_075-Celiac#FALSE"	17	323	0.0432569974554707
"Biotech_072-Healthy#FALSE"	7	322	0.0451866404715128
"Biotech_101-Celiac#FALSE"	16	322	0.0475768321513002
"Biotech_080-Celiac#FALSE"	24	321	0.0252915222187205
"CD1208-Celiac#FALSE"	29	320	0.00680851063829787
"CD1187-Celiac#M"	18	319	0.0359963890769578
"HC_20_BB-Healthy#NA"	29	319	0.00677224864130435
"Biotech_103-Celiac#M"	19	318	0.0354041416165665
"CD0838-Celiac#FALSE"	25	318	0.0270546197039306
"Biotech_087-Celiac#FALSE"	28	317	0.00901285113158194
"Biotech_091-Celiac#FALSE"	NA	317	0.0234832209793318
"Biotech_131-Celiac#FALSE"	22	317	0.0227631767916128
"Biotech_080-Celiac#FALSE"	23	316	0.0248975732745036
"HC_30_BB-Healthy#NA"	23	316	0.0266846816416146
"Biotech_072-Healthy#FALSE"	8	315	0.0442043222003929
"Biotech_079-Celiac#FALSE"	8	315	0.0471556886227545
"Biotech_072-Healthy#FALSE"	5	314	0.0440639910188044
"Biotech_072-Healthy#FALSE"	9	311	0.0436429974740387
"Biotech_132-Healthy#FALSE"	18	311	0.0415830993448322
"HC_12_BB-Healthy#NA"	26	310	0.0152664237171279
"HC_13_BB-Healthy#NA"	28	310	0.0153594609324679
"HC_30_BB-Healthy#NA"	22	309	0.0260935652761358
"Biotech_080-Celiac#FALSE"	22	308	0.0242672549637567
"Biotech_067-Celiac#FALSE"	28	307	0.00847527813819949
"CD1268-Celiac#NA"	27	307	0.0140503432494279
"Biotech_106-Celiac#FALSE"	19	306	0.0305267358339984
"Biotech_106-Celiac#FALSE"	21	306	0.0305267358339984
"CD1363_HC-Healthy#NA"	27	305	0.0108510032730895
"HC_33_BB-Healthy#NA"	NA	305	0.0195763799743261
"Biotech_083-Celiac#FALSE"	27	304	0.0143126177024482
"HC_32_BB-Healthy#NA"	NA	304	0.0197839385656645
"HC_33_BB-Healthy#NA"	26	304	0.0195121951219512
"Biotech_100-Celiac#FALSE"	28	303	0.010151774047643
"Biotech_107-Healthy#FALSE"	28	303	0.00739619693899968
"Biotech_120-Healthy#FALSE"	17	303	0.0401537238271932
"HC_31_BB-Healthy#NA"	28	303	0.00964783799274024
"HC_22_BB-Healthy#NA"	28	302	0.00912827953089107
"Biotech_105-Healthy#FALSE"	26	299	0.0181950952351975
"HC_30_BB-Healthy#NA"	24	298	0.0251646681303834
"HC_36_BB-Healthy#NA"	28	298	0.0114982443955705
"Biotech_072-Healthy#FALSE"	17	297	0.041678360931799
"HC_36_BB-Healthy#NA"	27	296	0.0114210749700968
"CD0844-Celiac#FALSE"	29	293	0.00564308000462232
"HC_13_BB-Healthy#NA"	27	293	0.0145171679135906
"Biotech_121-Healthy#FALSE"	27	292	0.0141850862278358
"CD0838-Celiac#FALSE"	NA	291	0.0247575293517101
"Biotech_091-Celiac#FALSE"	23	290	0.0214830728202089
"Biotech_091-Celiac#FALSE"	24	290	0.0214830728202089
"CD1096-Celiac#FALSE"	21	290	0.0324638979066383
"HC_09_BB-Healthy#NA"	28	290	0.0107232657890845
"Biotech_075-Celiac#FALSE"	18	289	0.0387036293022633
"CD1115-Celiac#M"	29	288	0.00846113167636171
"CD1187-Celiac#M"	21	286	0.0322726246896863
"Biotech_075-Celiac#FALSE"	19	285	0.0381679389312977
"Biotech_090-Celiac#FALSE"	28	283	0.00821885981471263
"CD1363_HC-Healthy#NA"	28	282	0.0100327308951188
"Biotech_106-Celiac#FALSE"	24	281	0.0280327214684757
"Biotech_132-Healthy#FALSE"	21	281	0.0375718678967776
"Biotech_131-Celiac#FALSE"	24	280	0.0201062760304466
"CD0497-Celiac#FALSE"	28	280	0.0067155945699621
"CD1127-Celiac#M"	29	279	0.00718646163356773
"Biotech_091-Celiac#FALSE"	22	278	0.0205941180828209
"Biotech_131-Celiac#FALSE"	23	278	0.0199626597730863
"Biotech_072-Healthy#FALSE"	18	277	0.0388717373000281
"Biotech_083-Celiac#FALSE"	28	277	0.0130414312617702
"Biotech_120-Healthy#FALSE"	18	277	0.0367081897694143
"Biotech_106-Celiac#FALSE"	20	276	0.0275339185953711
"Biotech_131-Celiac#FALSE"	25	276	0.019819043515726
"CD1187-Celiac#M"	19	276	0.031144211238998
"CD1211-Celiac#M"	27	276	0.00696459663377829
"CD1268-Celiac#NA"	28	276	0.0126315789473684
"HC_38_BB-Healthy#NA"	NA	276	0.020963086738569
"Biotech_101-Celiac#FALSE"	17	275	0.0406323877068558
"Biotech_090-Celiac#FALSE"	27	274	0.00795748264746029
"Biotech_115-Healthy#M"	26	274	0.0188510491916065
"Biotech_121-Healthy#FALSE"	28	274	0.0133106631042021
"Biotech_132-Healthy#FALSE"	17	274	0.0366359138922316
"CD1096-Celiac#FALSE"	19	274	0.0306727862979962
"Biotech_093-Celiac#FALSE"	16	273	0.0588108573890564
"HC_35_BB-Healthy#NA"	29	272	0.00688677334413612
"CD1129-Celiac#M"	29	271	0.00675305257911787
"CD1120-Celiac#FALSE"	28	270	0.00819572608062166
"Biotech_106-Celiac#FALSE"	22	269	0.0268355945730247
"Biotech_093-Celiac#FALSE"	12	268	0.0577337354588539
"Biotech_093-Celiac#FALSE"	15	267	0.0575183110728134
"Biotech_091-Celiac#FALSE"	25	265	0.019631083783984
"Biotech_080-Celiac#FALSE"	NA	264	0.0208005042546486
"Biotech_080-Celiac#FALSE"	25	263	0.0207217144658052
"HC_38_BB-Healthy#NA"	27	262	0.0198997417590764
"CD1149-Celiac#FALSE"	27	261	0.015815306307944
"CD1205-Celiac#FALSE"	30	260	0.00427645646238363
"CD1211-Celiac#M"	28	260	0.00656085190138535
"HC_16_BB-Healthy#NA"	29	260	0.00708427563281654
"HC_30_BB-Healthy#NA"	25	259	0.0218713055227158
"HC_30_BB-Healthy#NA"	NA	259	0.0218713055227158
"Biotech_093-Celiac#FALSE"	14	258	0.0555794915984489
"Biotech_110-Healthy#FALSE"	27	258	0.0102267322023149
"CD1086-Celiac#M"	29	257	0.00608356018463724
"BC_12-Healthy#NA"	29	256	0.00636451781319146
"Biotech_093-Celiac#FALSE"	6	256	0.0551486428263679
"HC_15_BB-Healthy#NA"	27	256	0.0104370515329419
"Biotech_065-Celiac#M"	29	255	0.00567132976002491
"Biotech_079-Celiac#FALSE"	17	255	0.0381736526946108
"CD1169-Celiac#FALSE"	30	255	0.00416809689599372
"CD1187-Celiac#M"	20	255	0.0287745429925525
"HC_24_BB-Healthy#NA"	29	255	0.00581368838630249
"CD1202-Celiac#FALSE"	29	253	0.00530765519122244
"HC_15_BB-Healthy#NA"	28	253	0.0103147423352903
"CD0838-Celiac#FALSE"	26	250	0.021269355113153
"Biotech_106-Celiac#FALSE"	23	249	0.0248403830806065
"Biotech_075-Celiac#FALSE"	21	248	0.0332128029998661
"Biotech_101-Celiac#FALSE"	18	247	0.0364952718676123
"Biotech_103-Celiac#M"	21	247	0.0274994433311067
"CD1081-Celiac#FALSE"	29	247	0.00810686622029671
"CD1212-Celiac#M"	29	247	0.00637254901960784
"Biotech_093-Celiac#FALSE"	13	246	0.0529943989659629
"Biotech_097-Celiac#FALSE"	29	246	0.00589744204444658
"BC_14-Healthy#NA"	30	245	0.00435733722233091
"Biotech_092-Celiac#FALSE"	29	245	0.00534246276630541
"Biotech_120-Healthy#FALSE"	19	245	0.0324675324675325
"Biotech_079-Celiac#FALSE"	18	244	0.0365269461077844
"CD1071-Celiac#FALSE"	29	244	0.00588277840731008
"Biotech_093-Celiac#FALSE"	11	243	0.0523481258078414
"Biotech_132-Healthy#FALSE"	19	243	0.0324909747292419
"CD1187-Celiac#M"	NA	242	0.0273076055066576
"Biotech_050-Healthy#M"	29	240	0.00615558234373798
"Biotech_131-Celiac#FALSE"	26	239	0.0171621427545598
"Biotech_075-Celiac#FALSE"	20	238	0.0318735770724521
"Biotech_096-Celiac#FALSE"	29	238	0.00804244246950292
"Biotech_103-Celiac#M"	20	238	0.0264974393230906
"Biotech_106-Celiac#FALSE"	NA	238	0.0237430167597765
"Biotech_106-Celiac#FALSE"	25	237	0.0236432561851556
"Biotech_127-Celiac#M"	12	237	0.0614945511157239
"Biotech_078-Healthy#FALSE"	27	236	0.0130994671403197
"CD1368-Celiac#NA"	29	236	0.00555032925682032
"Biotech_072-Healthy#FALSE"	19	235	0.032977827673309
"Biotech_127-Celiac#M"	6	235	0.0609756097560976
"Biotech_064-Celiac#FALSE"	29	234	0.00681937401643644
"CD1149-Celiac#FALSE"	28	234	0.0141792401381567
"CD1187-Celiac#M"	23	233	0.0262920334010381
"CD1096-Celiac#FALSE"	20	232	0.0259711183253106
"Biotech_127-Celiac#M"	14	231	0.0599377270368448
"Biotech_132-Healthy#FALSE"	20	231	0.0308864821500201
"HC_14_BB-Healthy#NA"	29	231	0.0061758100737889
"Biotech_110-Healthy#FALSE"	28	230	0.00911685428888537
"BC_11-Healthy#NA"	29	229	0.00440867874400785
"Biotech_072-Healthy#FALSE"	21	228	0.0319955094021892
"Biotech_120-Healthy#FALSE"	21	228	0.0302146832759078
"HC_33_BB-Healthy#NA"	27	228	0.0146341463414634
"Biotech_105-Healthy#FALSE"	27	227	0.0138136676200329
"Biotech_127-Celiac#M"	11	225	0.0583809029579657
"Biotech_072-Healthy#FALSE"	20	224	0.031434184675835
"Biotech_078-Healthy#FALSE"	28	224	0.0124333925399645
"Biotech_093-Celiac#FALSE"	10	224	0.048255062473072
"Biotech_127-Celiac#M"	13	222	0.0576024909185262
"CD1096-Celiac#FALSE"	NA	222	0.0248516735699093
"Biotech_045-Healthy#M"	29	221	0.00651149086623453
"Biotech_103-Celiac#M"	24	221	0.024604765085727
"CD1125-Celiac#FALSE"	29	221	0.00560103403705299
"Biotech_127-Celiac#M"	7	220	0.0570835495588998
"CD1110-Celiac#FALSE"	30	220	0.00396389254247671
"CD1187-Celiac#M"	24	220	0.0248250959151433
"Biotech_075-Celiac#FALSE"	22	219	0.0293290478103656
"Biotech_089-Healthy#FALSE"	29	219	0.0068063152660368
"CD1187-Celiac#M"	22	219	0.0247122545700745
"CD1362_HC-Healthy#NA"	29	219	0.00495912683136704
"Biotech_103-Celiac#M"	23	217	0.0241594299710532
"Biotech_093-Celiac#FALSE"	5	216	0.046531667384748
"Biotech_093-Celiac#FALSE"	8	215	0.0463162429987075
"Biotech_103-Celiac#M"	25	215	0.0239367624137163
"HC_38_BB-Healthy#NA"	28	214	0.0162539875436731
"Biotech_127-Celiac#M"	15	213	0.0552672548002076
"HC_32_BB-Healthy#NA"	27	213	0.0138617727450215
"CD1076-Celiac#M"	29	212	0.0055142277480102
"Biotech_080-Celiac#FALSE"	26	209	0.0164670658682635
"Biotech_085-Celiac#M"	12	209	0.0717227179135209
"Biotech_127-Celiac#M"	9	209	0.0542293720809549
"HC_23_BB-Healthy#NA"	30	209	0.0039696106362773
"HC_30_BB-Healthy#NA"	26	209	0.0176490457692957
"HC_12_BB-Healthy#NA"	27	208	0.0102432778489117
"HC_32_BB-Healthy#NA"	28	208	0.0135363790186125
"Biotech_091-Celiac#FALSE"	26	207	0.0153344692199422
"HC_33_BB-Healthy#NA"	28	207	0.0132862644415918
"BC_17-Healthy#NA"	29	206	0.00489427417438822
"Biotech_094-Celiac#M"	29	206	0.00666472548448672
"Biotech_101-Celiac#FALSE"	19	206	0.0304373522458629
"Biotech_093-Celiac#FALSE"	7	205	0.0441619991383025
"Biotech_103-Celiac#M"	NA	205	0.0228234246270318
"Biotech_132-Healthy#FALSE"	24	204	0.027276373846771
"CD1169-Celiac#FALSE"	31	204	0.00333447751679498
"Biotech_079-Celiac#FALSE"	19	203	0.0303892215568862
"Biotech_079-Celiac#FALSE"	20	202	0.0302395209580838
"Biotech_093-Celiac#FALSE"	17	202	0.043515725980181
